The matrix U having left singular vectors is:
[matrix size: 42x3; n_nonzero: 126; density: 100.00%]

    (41, 2)         0.1215


The matrix V of right singular vectors is
[matrix size: 42x3; n_nonzero: 126; density: 100.00%]

     (0, 0)         0.1451
     (1, 0)         0.1492
     (2, 0)         0.1112
     (3, 0)         0.1369
     (4, 0)         0.1302
     (5, 0)         0.1237
     (6, 0)         0.1855
     (7, 0)         0.1537
     (8, 0)         0.1920
     (9, 0)         0.1380
    (10, 0)         0.1485
    (11, 0)         0.1874
    (12, 0)         0.0881
    (13, 0)         0.1604
    (14, 0)         0.1134
    (15, 0)         0.1604
    (16, 0)         0.2066
    (17, 0)         0.1099
    (18, 0)         0.1530
    (19, 0)         0.2022
    (20, 0)         0.1855
    (21, 0)         0.1526
    (22, 0)         0.1832
    (23, 0)         0.2000
    (24, 0)         0.1540
    (25, 0)         0.1089
    (26, 0)         0.0804
    (27, 0)         0.1568
    (28, 0)         0.1065
    (29, 0)         0.2164
    (30, 0)         0.1682
    (31, 0)         0.1495
    (32, 0)         0.1143
    (33, 0)         0.1704
    (34, 0)         0.0885
    (35, 0)         0.1466
    (36, 0)         0.1712
    (37, 0)         0.1986
    (38, 0)         0.1285
    (39, 0)         0.1689
    (40, 0)         0.1519
    (41, 0)         0.1269
     (0, 1)         0.0189
     (1, 1)        -0.1942
     (2, 1)         0.1351
     (3, 1)         0.0209
     (4, 1)        -0.1629
     (5, 1)         0.1103
     (6, 1)         0.0330
     (7, 1)        -0.1913
     (8, 1)         0.2237
     (9, 1)         0.0332
    (10, 1)        -0.1906
    (11, 1)         0.2352
    (12, 1)         0.0045
    (13, 1)        -0.1768
    (14, 1)         0.1226
    (15, 1)         0.0019
    (16, 1)        -0.2466
    (17, 1)         0.1415
    (18, 1)         0.0257
    (19, 1)        -0.2621
    (20, 1)         0.2241
    (21, 1)         0.0162
    (22, 1)        -0.2342
    (23, 1)         0.2347
    (24, 1)         0.0469
    (25, 1)        -0.1373
    (26, 1)         0.0988
    (27, 1)         0.0087
    (28, 1)        -0.1413
    (29, 1)         0.2706
    (30, 1)         0.0184
    (31, 1)        -0.1934
    (32, 1)         0.1300
    (33, 1)         0.0334
    (34, 1)        -0.0723
    (35, 1)         0.1687
    (36, 1)         0.0275
    (37, 1)        -0.2607
    (38, 1)         0.1540
    (39, 1)         0.0301
    (40, 1)        -0.1926
    (41, 1)         0.1520
     (0, 2)        -0.2357
     (1, 2)         0.0923
     (2, 2)         0.0985
     (3, 2)        -0.2035
     (4, 2)         0.0740
     (5, 2)         0.0478
     (6, 2)        -0.2685
     (7, 2)         0.0857
     (8, 2)         0.1534
     (9, 2)        -0.1716
    (10, 2)         0.0883
    (11, 2)         0.1799
    (12, 2)        -0.0735
    (13, 2)         0.0578
    (14, 2)         0.0757
    (15, 2)        -0.1692
    (16, 2)         0.1208
    (17, 2)         0.1102
    (18, 2)        -0.2538
    (19, 2)         0.1285
    (20, 2)         0.1602
    (21, 2)        -0.1678
    (22, 2)         0.1084
    (23, 2)         0.1667
    (24, 2)        -0.2066
    (25, 2)         0.0652
    (26, 2)         0.0742
    (27, 2)        -0.2093
    (28, 2)         0.0715
    (29, 2)         0.2045
    (30, 2)        -0.2491
    (31, 2)         0.0952
    (32, 2)         0.0827
    (33, 2)        -0.2455
    (34, 2)        -0.0052
    (35, 2)         0.1087
    (36, 2)        -0.2386
    (37, 2)         0.1278
    (38, 2)         0.1182
    (39, 2)        -0.2480
    (40, 2)         0.0869
    (41, 2)         0.1043


The vector s of singular values is
   1.0000
   0.9831
   0.9601

 The matrix z having constructed from U and V and having the l(logk)=2 eigen vectors of the laplacian is:
[matrix size: 84x2; n_nonzero: 168; density: 100.00%]

     (0, 0)         0.0263
     (1, 0)        -0.1052
     (2, 0)         0.1056
     (3, 0)         0.0075
     (4, 0)        -0.0945
     (5, 0)         0.1023
     (6, 0)         0.0121
     (7, 0)        -0.1057
     (8, 0)         0.1058
     (9, 0)         0.0118
    (10, 0)        -0.1072
    (11, 0)         0.0913
    (12, 0)         0.0152
    (13, 0)        -0.1104
    (14, 0)         0.1022
    (15, 0)         0.0243
    (16, 0)        -0.1092
    (17, 0)         0.1033
    (18, 0)         0.0126
    (19, 0)        -0.1096
    (20, 0)         0.0906
    (21, 0)         0.0050
    (22, 0)        -0.1030
    (23, 0)         0.1026
    (24, 0)         0.0177
    (25, 0)        -0.1114
    (26, 0)         0.0927
    (27, 0)         0.0128
    (28, 0)        -0.1109
    (29, 0)         0.1040
    (30, 0)         0.0064
    (31, 0)        -0.1008
    (32, 0)         0.1004
    (33, 0)         0.0103
    (34, 0)        -0.1013
    (35, 0)         0.1008
    (36, 0)         0.0184
    (37, 0)        -0.1101
    (38, 0)         0.1090
    (39, 0)         0.0192
    (40, 0)        -0.1119
    (41, 0)         0.1049
    (42, 0)         0.0110
    (43, 0)        -0.1103
    (44, 0)         0.1030
    (45, 0)         0.0130
    (46, 0)        -0.1061
    (47, 0)         0.0756
    (48, 0)         0.0151
    (49, 0)        -0.1054
    (50, 0)         0.0987
    (51, 0)         0.0204
    (52, 0)        -0.1088
    (53, 0)         0.1064
    (54, 0)         0.0043
    (55, 0)        -0.0934
    (56, 0)         0.0916
    (57, 0)         0.0010
    (58, 0)        -0.1012
    (59, 0)         0.1092
    (60, 0)         0.0142
    (61, 0)        -0.1099
    (62, 0)         0.1024
    (63, 0)         0.0090
    (64, 0)        -0.1084
    (65, 0)         0.0994
    (66, 0)         0.0258
    (67, 0)        -0.1069
    (68, 0)         0.1041
    (69, 0)         0.0047
    (70, 0)        -0.1124
    (71, 0)         0.1060
    (72, 0)         0.0093
    (73, 0)        -0.1096
    (74, 0)         0.0964
    (75, 0)         0.0166
    (76, 0)        -0.0692
    (77, 0)         0.0976
    (78, 0)         0.0136
    (79, 0)        -0.1113
    (80, 0)         0.1016
    (81, 0)         0.0151
    (82, 0)        -0.1075
    (83, 0)         0.1015
     (0, 1)        -0.1007
     (1, 1)         0.0481
     (2, 1)         0.0799
     (3, 1)        -0.1045
     (4, 1)         0.0316
     (5, 1)         0.0751
     (6, 1)        -0.0521
     (7, 1)         0.0481
     (8, 1)         0.0779
     (9, 1)        -0.1404
    (10, 1)         0.0482
    (11, 1)         0.0585
    (12, 1)        -0.1182
    (13, 1)         0.0529
    (14, 1)         0.0729
    (15, 1)        -0.1076
    (16, 1)         0.0538
    (17, 1)         0.0746
    (18, 1)        -0.1373
    (19, 1)         0.0539
    (20, 1)         0.0485
    (21, 1)        -0.1053
    (22, 1)         0.0459
    (23, 1)         0.0734
    (24, 1)        -0.1264
    (25, 1)         0.0544
    (26, 1)         0.0703
    (27, 1)        -0.1310
    (28, 1)         0.0536
    (29, 1)         0.0787
    (30, 1)        -0.1203
    (31, 1)         0.0435
    (32, 1)         0.0714
    (33, 1)        -0.0996
    (34, 1)         0.0387
    (35, 1)         0.0720
    (36, 1)        -0.1314
    (37, 1)         0.0557
    (38, 1)         0.0855
    (39, 1)        -0.1247
    (40, 1)         0.0550
    (41, 1)         0.0778
    (42, 1)        -0.1377
    (43, 1)         0.0524
    (44, 1)         0.0751
    (45, 1)        -0.1259
    (46, 1)         0.0482
    (47, 1)         0.0328
    (48, 1)        -0.1227
    (49, 1)         0.0472
    (50, 1)         0.0677
    (51, 1)        -0.1054
    (52, 1)         0.0504
    (53, 1)         0.0814
    (54, 1)        -0.0708
    (55, 1)         0.0305
    (56, 1)         0.0566
    (57, 1)        -0.0894
    (58, 1)         0.0496
    (59, 1)         0.0850
    (60, 1)        -0.1406
    (61, 1)         0.0539
    (62, 1)         0.0732
    (63, 1)        -0.0932
    (64, 1)         0.0502
    (65, 1)         0.0706
    (66, 1)        -0.1137
    (67, 1)         0.0508
    (68, 1)         0.0782
    (69, 1)        -0.1132
    (70, 1)         0.0569
    (71, 1)         0.0801
    (72, 1)        -0.1255
    (73, 1)         0.0540
    (74, 1)         0.0613
    (75, 1)        -0.1221
    (76, 1)        -0.0050
    (77, 1)         0.0629
    (78, 1)        -0.1181
    (79, 1)         0.0546
    (80, 1)         0.0779
    (81, 1)        -0.1244
    (82, 1)         0.0485
    (83, 1)         0.0697


